DAY,CUSTOMER,CUSTOMER_GROUP,CUSTOMER_STORE_ID,SKU,CATEGORY,PLANT,SALES_ORGANIZATION,SALES_REGION,SALES_PERSON,FD_DEAL_ID,SALES_VOLUME,LIST_PRICE,ORDER_SIZE_DISCOUNT,STD_DISCOUNT,CARRYING_COST,DISTRIBUTION_COST,ADVERTISING_COSTS,COGS,NET_REVENUE,POCKET_PRICE,INVOICE
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20050829,Gate Appliances,MEDIUM,82,XYX-53454,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,2760,0,160.339658717301,50,175.71076560581,82.8,1239.35385909068,340.921834654628,1868.27569374531,2314.78645935112
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040227,Gate Appliances,MEDIUM,82,AAT-36339,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,8,5592,134.208,315.173488431325,50,347.612641949313,167.76,2740.08,278.724486704347,3518.40448670435,4540.34314988538
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20040709,Gate Appliances,MEDIUM,82,AAB-72955,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,2,1298,0,72.9781925398769,50,67.7603729398034,38.94,636.02,-61.0159139812156,841.824086018784,1096.76516368087
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20070101,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,4,4,3880,0,174.8977117,50,194,116.4,1940,269.7599139,2603.759914,3352.159914
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20040229,Gate Appliances,MEDIUM,82,DAP-34333,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,12,10920,393.12,615.8794557686,50,518.900116387729,327.6,4477.2,2177.15614136865,7440.35614136865,8882.85625775638
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20041224,Gate Appliances,MEDIUM,82,AAS-52657,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,3995,0,243.07721498632,50,220.135917475478,119.85,1957.55,311.88449562568,2674.18449562568,3263.92041310116
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20050325,Gate Appliances,MEDIUM,82,PAS-56338,Refrigerators,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,8,10392,249.408,566.849230850002,50,633.705389303881,311.76,5299.92,758.664756823657,7213.86475682366,8521.09014612754
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20051009,Gate Appliances,MEDIUM,82,CPG-13292,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,1,1280,0,72.8053512764648,50,77.3798851534182,38.4,444.969849398592,166.448063302485,775.417912701077,1047.77835540503
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20050527,Gate Appliances,MEDIUM,82,SAG-59331,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,1,1370,0,78.0230493481414,50,99.6237757859351,41.1,616.5,-0.925086703399643,784.0749132966,1100.67363417239
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20041108,Gate Appliances,MEDIUM,82,CPE-66331,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7980,143.64,413.389100588674,50,473.346710269044,239.4,3032.4,1736.19885518124,5377.59885518124,6822.45882015083
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20040810,Gate Appliances,MEDIUM,82,WPT-33293,Washing Machines,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,10,11200,336,633.226876742897,50,495.156870024931,336,4816,1528.58691523803,7134.58691523803,9072.65600707331
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20050314,Gate Appliances,MEDIUM,82,SAE-24333,Stoves,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,5,6950,0,408.24384314376,50,451.180649230881,208.5,3127.5,1017.57327766409,4697.57327766409,5754.75392689497
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20041011,Gate Appliances,MEDIUM,82,DPB-33293,Dishwashers,Plant Not Determined,St. Louis - Large Team,US,Jason Lee,1,7,6720,141.12,355.775132636762,50,362.427689396046,201.6,2755.2,1240.20937808252,4546.40937808252,5496.43706747856
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20060210,Customer B-US (0021004616),LARGE,00003,WAF-34333,B2A3B3Category,Plant NJ,Houston,US,Sharon Collins,2,2,1940,0,115.5296464,50,97,58.2,970,-35.94757031,1258.65243,1619.05243
20040410,Gate Appliances,MEDIUM,82,CPE-54353,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7860,141.48,511.05200944993,50,546.516047302724,235.8,2986.8,1425.677938676,5015.477938676,6240.79398597872
20040410,Gate Appliances,MEDIUM,82,CPE-54353,Clothes Dryers,Plant Not Determined,St. Louis - Large Team,US,Edward Taylor,1,6,7860,141.48,511.05200944993,50,546.516047302724,235.8,2986.8,1425.677938676,5015.477938676,6240.79398597872
